SID,correct_response,context,optimal_response,stim_gender,stim_chosen,reward_possible,,,,,mating,neutral,status,
84,39,neutral,39,f,20,5,,,,,,,,
84,37,neutral,37,m,20,1,,,,,,,,
84,39,mating,39,f,20,1,,,,,,,,
84,39,neutral,37,m,20,5,,,,,,,,
84,37,neutral,37,m,20,5,,,,,,,,
84,39,neutral,39,f,20,5,,,,,,,,
84,39,status,39,m,20,5,,,,,,,,
84,39,neutral,37,m,20,5,,,,,,,,
84,37,neutral,37,m,20,1,,,,,,,,
84,39,mating,39,f,20,1,,,,,,,,
84,39,neutral,39,f,20,5,,,,,,,,
84,39,mating,39,f,20,1,,,,,,,,
84,39,neutral,39,f,20,1,,,,,,,,
84,37,neutral,37,m,20,5,,,,,,,,
84,37,neutral,37,m,20,1,,,,,,,,
84,37,neutral,39,f,20,1,,,,,,,,
84,37,mating,39,f,20,5,,,,,,,,
84,37,mating,37,m,20,5,,,,,,,,
84,39,neutral,39,f,20,5,,,,,,,,
84,39,neutral,39,f,20,5,,,,,,,,
84,37,neutral,37,m,20,1,,,,,,,,
84,39,status,39,m,20,5,,,,,,,,
84,37,status,37,f,20,1,,,,,,,,
84,39,neutral,37,m,20,1,,,,,,,,
84,39,status,39,m,20,5,,,,,,,,
84,39,neutral,39,f,20,1,,,,,,,,
84,39,mating,39,f,20,1,,,,,,,,
84,39,mating,37,m,20,5,,,,,,,,
84,37,status,39,m,20,1,,,,,,,,
84,37,status,37,f,20,5,,,,,,,,
84,39,mating,39,f,20,5,,,,,,,,
84,39,neutral,39,f,20,1,,,,,,,,
84,37,neutral,39,f,20,1,,,,,,,,
84,37,status,37,f,20,1,,,,,,,,
84,39,status,39,m,20,1,,,,,,,,
84,37,neutral,37,m,20,5,,,,,,,,
84,37,neutral,37,m,20,1,,,,,,,,
84,39,neutral,39,f,20,5,,,,,,,,
84,39,mating,39,f,20,1,,,,,,,,
84,39,status,39,m,20,5,,,,,,,,
84,39,neutral,39,f,20,5,,,,,,,,
84,37,mating,37,m,20,5,,,,,,,,
84,37,mating,39,f,20,5,,,,,,,,
84,39,status,39,m,20,1,,,,,,,,
84,39,mating,39,f,20,1,,,,,,,,
84,39,status,39,m,20,5,,,,,,,,
84,37,mating,39,f,20,1,,,,,,,,
84,39,mating,39,f,20,1,,,,,,,,
84,39,neutral,39,f,20,5,,,,,,,,
84,39,mating,39,f,20,5,,,,,,,,
84,37,status,37,f,20,1,,,,,,,,
84,39,neutral,39,f,20,1,,,,,,,,
84,37,neutral,37,m,20,1,,,,,,,,
84,37,neutral,37,m,20,5,,,,,,,,
84,37,mating,37,m,20,5,,,,,,,,
84,37,neutral,37,m,20,1,,,,,,,,
84,37,status,37,f,20,5,,,,,,,,
84,37,status,39,m,20,5,,,,,,,,
84,37,status,37,f,20,5,,,,,,,,
84,37,status,39,m,20,1,,,,,,,,
84,37,mating,37,m,20,5,,,,,,,,
84,37,neutral,39,f,20,1,,,,,,,,
84,39,mating,39,f,20,5,,,,,,,,
84,37,mating,37,m,20,1,,,,,,,,
84,37,mating,37,m,20,1,,,,,,,,
84,39,mating,39,f,20,1,,,,,,,,
84,39,neutral,39,f,20,5,,,,,,,,
84,37,status,37,f,20,5,,,,,,,,
84,37,mating,39,f,20,1,,,,,,,,
84,39,status,39,m,20,5,,,,,,,,
84,39,mating,37,m,20,5,,,,,,,,
84,39,mating,39,f,20,1,,,,,,,,
84,37,mating,37,m,20,5,,,,,,,,
84,39,status,39,m,20,5,,,,,,,,
84,37,mating,37,m,20,1,,,,,,,,
84,37,status,37,f,20,5,,,,,,,,
84,39,status,39,m,20,1,,,,,,,,
84,39,neutral,39,f,20,5,,,,,,,,
84,39,neutral,37,m,20,5,,,,,,,,
84,37,status,39,m,20,5,,,,,,,,
84,39,status,39,m,20,5,,,,,,,,
84,37,mating,37,m,20,1,,,,,,,,
84,39,mating,39,f,20,1,,,,,,,,
84,39,mating,39,f,20,5,,,,,,,,
84,39,neutral,37,m,20,5,,,,,,,,
84,37,neutral,37,m,20,5,,,,,,,,
84,37,neutral,39,f,20,1,,,,,,,,
84,39,mating,39,f,20,5,,,,,,,,
84,37,status,37,f,20,5,,,,,,,,
84,39,mating,39,f,20,5,,,,,,,,
84,37,status,39,m,20,5,,,,,,,,
84,39,neutral,39,f,20,1,,,,,,,,
84,39,neutral,39,f,20,5,,,,,,,,
84,37,neutral,37,m,20,1,,,,,,,,
84,39,neutral,39,f,20,5,,,,,,,,
84,39,status,39,m,20,1,,,,,,,,
84,39,mating,39,f,20,5,,,,,,,,
84,37,mating,37,m,20,1,,,,,,,,
84,39,neutral,39,f,20,1,,,,,,,,
84,39,neutral,39,f,20,1,,,,,,,,
85,37,neutral,37,f,20,5,,,,,,,,
85,37,neutral,39,m,20,5,,,,,,,,
85,39,mating,39,f,20,5,,,,,,,,
85,39,neutral,39,m,20,1,,,,,,,,
85,39,status,39,m,20,5,,,,,,,,
85,37,mating,37,m,20,1,,,,,,,,
85,39,status,39,m,20,1,,,,,,,,
85,39,neutral,39,m,20,5,,,,,,,,
85,37,neutral,37,f,20,1,,,,,,,,
85,37,mating,37,m,20,5,,,,,,,,
85,39,status,37,f,20,5,,,,,,,,
85,37,neutral,37,f,20,5,,,,,,,,
85,37,status,37,f,20,5,,,,,,,,
85,37,status,37,f,20,5,,,,,,,,
85,37,neutral,37,f,20,5,,,,,,,,
85,37,neutral,39,m,20,1,,,,,,,,
85,39,neutral,39,m,20,1,,,,,,,,
85,39,neutral,39,m,20,1,,,,,,,,
85,37,neutral,37,f,20,5,,,,,,,,
85,39,neutral,37,f,20,1,,,,,,,,
85,37,neutral,37,f,20,5,,,,,,,,
85,37,mating,37,m,20,1,,,,,,,,
85,37,mating,37,m,20,1,,,,,,,,
85,37,neutral,37,f,20,1,,,,,,,,
85,37,neutral,37,f,20,1,,,,,,,,
85,37,status,37,f,20,1,,,,,,,,
85,37,neutral,37,f,20,5,,,,,,,,
85,37,status,37,f,20,5,,,,,,,,
85,37,neutral,37,f,20,5,,,,,,,,
85,39,neutral,37,f,20,5,,,,,,,,
85,37,neutral,37,f,20,1,,,,,,,,
85,37,status,37,f,20,1,,,,,,,,
85,37,status,37,f,20,1,,,,,,,,
85,39,neutral,39,m,20,5,,,,,,,,
85,39,neutral,37,f,20,1,,,,,,,,
85,37,mating,37,m,20,5,,,,,,,,
85,37,neutral,37,f,20,5,,,,,,,,
85,39,neutral,37,f,20,1,,,,,,,,
85,37,neutral,37,f,20,5,,,,,,,,
85,37,neutral,37,f,20,1,,,,,,,,
85,37,status,37,f,20,5,,,,,,,,
85,37,mating,39,f,20,5,,,,,,,,
85,37,neutral,37,f,20,1,,,,,,,,
85,39,neutral,39,m,20,5,,,,,,,,
85,39,mating,37,m,20,5,,,,,,,,
85,37,neutral,37,f,20,5,,,,,,,,
85,37,neutral,39,m,20,1,,,,,,,,
85,37,neutral,37,f,20,5,,,,,,,,
85,37,mating,39,f,20,5,,,,,,,,
85,37,neutral,37,f,20,1,,,,,,,,
85,37,status,39,m,20,1,,,,,,,,
85,39,status,39,m,20,5,,,,,,,,
85,37,mating,37,m,20,1,,,,,,,,
85,37,mating,37,m,20,1,,,,,,,,
85,39,status,39,m,20,1,,,,,,,,
85,37,status,37,f,20,5,,,,,,,,
85,37,neutral,37,f,20,5,,,,,,,,
85,37,neutral,37,f,20,1,,,,,,,,
85,39,mating,39,f,20,1,,,,,,,,
85,37,mating,37,m,20,5,,,,,,,,
85,39,neutral,39,m,20,5,,,,,,,,
85,37,mating,37,m,20,5,,,,,,,,
85,39,status,39,m,20,1,,,,,,,,
85,37,neutral,39,m,20,1,,,,,,,,
85,37,status,37,f,20,5,,,,,,,,
85,39,mating,39,f,20,5,,,,,,,,
85,37,neutral,37,f,20,1,,,,,,,,
85,37,status,37,f,20,1,,,,,,,,
85,37,status,37,f,20,1,,,,,,,,
85,39,status,39,m,20,1,,,,,,,,
85,37,neutral,37,f,20,1,,,,,,,,
85,39,status,37,f,20,5,,,,,,,,
85,39,neutral,39,m,20,5,,,,,,,,
85,37,status,37,f,20,5,,,,,,,,
85,39,mating,39,f,20,5,,,,,,,,
85,37,neutral,37,f,20,1,,,,,,,,
85,39,status,39,m,20,1,,,,,,,,
85,37,neutral,37,f,20,1,,,,,,,,
85,37,status,37,f,20,5,,,,,,,,
85,39,status,39,m,20,1,,,,,,,,
85,39,neutral,37,f,20,5,,,,,,,,
85,39,mating,39,f,20,5,,,,,,,,
85,39,status,39,m,20,1,,,,,,,,
85,37,neutral,37,f,20,5,,,,,,,,
85,37,mating,37,m,20,5,,,,,,,,
85,37,status,37,f,20,1,,,,,,,,
85,37,mating,37,m,20,1,,,,,,,,
85,39,status,39,m,20,1,,,,,,,,
85,39,mating,39,f,20,1,,,,,,,,
85,39,neutral,37,f,20,5,,,,,,,,
85,39,mating,39,f,20,5,,,,,,,,
85,37,neutral,37,f,20,1,,,,,,,,
85,37,mating,37,m,20,5,,,,,,,,
85,37,status,37,f,20,1,,,,,,,,
85,37,mating,37,m,20,5,,,,,,,,
85,39,neutral,39,m,20,5,,,,,,,,
85,39,status,39,m,20,1,,,,,,,,
85,37,neutral,37,f,20,5,,,,,,,,
85,39,status,39,m,20,5,,,,,,,,
85,39,mating,39,f,20,5,,,,,,,,
85,37,neutral,37,f,20,1,,,,,,,,
85,39,neutral,39,m,20,1,,,,,,,,
85,39,neutral,39,m,20,1,,,,,,,,
85,37,mating,37,m,20,5,,,,,,,,
85,39,mating,39,f,20,5,,,,,,,,
85,37,status,37,f,20,5,,,,,,,,
85,37,neutral,37,f,20,1,,,,,,,,
85,39,neutral,39,m,20,5,,,,,,,,
85,37,neutral,37,f,20,1,,,,,,,,
85,37,neutral,37,f,20,5,,,,,,,,
85,39,status,39,m,20,5,,,,,,,,
85,39,status,39,m,20,1,,,,,,,,
85,37,neutral,37,f,20,5,,,,,,,,
85,37,status,37,f,20,1,,,,,,,,
85,39,neutral,39,m,20,5,,,,,,,,
85,37,neutral,37,f,20,1,,,,,,,,
85,37,mating,37,m,20,5,,,,,,,,
85,37,mating,37,m,20,1,,,,,,,,
85,39,neutral,39,m,20,5,,,,,,,,
86,37,status,39,f,20,5,,,,,,,,
86,37,status,37,m,20,5,,,,,,,,
86,39,neutral,39,f,20,1,,,,,,,,
86,39,status,39,f,20,1,,,,,,,,
86,37,mating,37,m,20,5,,,,,,,,
86,39,mating,37,m,20,5,,,,,,,,
86,39,mating,39,f,20,1,,,,,,,,
86,37,neutral,37,m,20,5,,,,,,,,
86,39,neutral,39,f,20,5,,,,,,,,
86,39,status,39,f,20,5,,,,,,,,
86,37,mating,37,m,20,1,,,,,,,,
86,37,status,39,f,20,5,,,,,,,,
86,39,neutral,39,f,20,5,,,,,,,,
86,39,status,39,f,20,5,,,,,,,,
86,37,mating,39,f,20,1,,,,,,,,
86,37,mating,37,m,20,5,,,,,,,,
86,37,mating,37,m,20,1,,,,,,,,
86,39,status,39,f,20,5,,,,,,,,
86,37,mating,39,f,20,1,,,,,,,,
86,37,neutral,39,f,20,5,,,,,,,,
86,39,mating,39,f,20,5,,,,,,,,
86,39,neutral,39,f,20,5,,,,,,,,
86,39,status,39,f,20,1,,,,,,,,
86,37,status,37,m,20,1,,,,,,,,
86,39,neutral,39,f,20,1,,,,,,,,
86,37,mating,39,f,20,5,,,,,,,,
86,37,status,39,f,20,1,,,,,,,,
86,39,status,39,f,20,5,,,,,,,,
86,37,status,37,m,20,1,,,,,,,,
86,39,status,39,f,20,5,,,,,,,,
86,37,mating,37,m,20,5,,,,,,,,
86,37,status,39,f,20,5,,,,,,,,
86,37,status,39,f,20,5,,,,,,,,
86,39,status,39,f,20,5,,,,,,,,
86,39,status,39,f,20,1,,,,,,,,
86,39,status,37,m,20,5,,,,,,,,
86,39,mating,39,f,20,5,,,,,,,,
86,37,neutral,37,m,20,5,,,,,,,,
86,39,mating,39,f,20,1,,,,,,,,
86,39,neutral,39,f,20,1,,,,,,,,
86,39,neutral,39,f,20,5,,,,,,,,
86,37,mating,37,m,20,5,,,,,,,,
86,39,neutral,39,f,20,5,,,,,,,,
86,37,neutral,39,f,20,1,,,,,,,,
86,39,status,39,f,20,5,,,,,,,,
86,39,neutral,39,f,20,1,,,,,,,,
86,39,mating,39,f,20,1,,,,,,,,
86,37,mating,37,m,20,1,,,,,,,,
86,37,status,37,m,20,5,,,,,,,,
86,39,status,39,f,20,5,,,,,,,,
86,39,status,39,f,20,5,,,,,,,,
86,39,status,39,f,20,1,,,,,,,,
86,37,neutral,37,m,20,5,,,,,,,,
86,37,neutral,39,f,20,1,,,,,,,,
86,39,status,39,f,20,5,,,,,,,,
86,37,status,37,m,20,1,,,,,,,,
86,39,neutral,39,f,20,1,,,,,,,,
86,39,mating,39,f,20,5,,,,,,,,
86,39,mating,39,f,20,5,,,,,,,,
86,39,neutral,39,f,20,5,,,,,,,,
86,37,neutral,37,m,20,5,,,,,,,,
86,39,neutral,39,f,20,1,,,,,,,,
86,37,neutral,37,m,20,5,,,,,,,,
86,39,neutral,39,f,20,5,,,,,,,,
86,39,status,39,f,20,5,,,,,,,,
86,37,mating,37,m,20,1,,,,,,,,
86,37,mating,37,m,20,5,,,,,,,,
86,37,mating,37,m,20,1,,,,,,,,
86,39,neutral,39,f,20,1,,,,,,,,
86,39,mating,37,m,20,5,,,,,,,,
86,39,mating,39,f,20,1,,,,,,,,
86,39,mating,39,f,20,1,,,,,,,,
86,39,status,37,m,20,5,,,,,,,,
86,39,status,39,f,20,1,,,,,,,,
86,39,mating,39,f,20,5,,,,,,,,
86,37,neutral,37,m,20,5,,,,,,,,
86,37,status,39,f,20,5,,,,,,,,
86,39,status,39,f,20,5,,,,,,,,
86,37,mating,37,m,20,5,,,,,,,,
86,39,status,39,f,20,5,,,,,,,,
86,37,mating,37,m,20,5,,,,,,,,
86,39,mating,39,f,20,5,,,,,,,,
86,39,mating,39,f,20,1,,,,,,,,
86,39,neutral,39,f,20,1,,,,,,,,
86,37,neutral,37,m,20,1,,,,,,,,
86,37,neutral,39,f,20,5,,,,,,,,
86,39,neutral,39,f,20,5,,,,,,,,
86,37,status,37,m,20,5,,,,,,,,
86,37,neutral,37,m,20,1,,,,,,,,
86,39,neutral,39,f,20,1,,,,,,,,
86,39,neutral,37,m,20,5,,,,,,,,
86,37,status,39,f,20,1,,,,,,,,
86,37,status,37,m,20,5,,,,,,,,
86,37,status,37,m,20,1,,,,,,,,
86,37,status,37,m,20,1,,,,,,,,
86,39,mating,39,f,20,1,,,,,,,,
86,39,mating,39,f,20,1,,,,,,,,
86,39,neutral,39,f,20,5,,,,,,,,
86,39,status,39,f,20,1,,,,,,,,
86,39,status,37,m,20,5,,,,,,,,
86,39,neutral,39,f,20,5,,,,,,,,
86,39,neutral,37,m,20,5,,,,,,,,
86,39,status,39,f,20,5,,,,,,,,
86,39,mating,39,f,20,5,,,,,,,,
86,37,mating,39,f,20,1,,,,,,,,
86,39,mating,37,m,20,1,,,,,,,,
86,39,neutral,39,f,20,1,,,,,,,,
86,37,status,37,m,20,5,,,,,,,,
86,39,neutral,39,f,20,5,,,,,,,,
86,37,mating,37,m,20,1,,,,,,,,
86,37,neutral,37,m,20,1,,,,,,,,
86,39,mating,37,m,20,5,,,,,,,,
86,37,status,37,m,20,5,,,,,,,,
86,39,mating,39,f,20,1,,,,,,,,
86,37,status,37,m,20,1,,,,,,,,
86,37,neutral,37,m,20,5,,,,,,,,
86,37,status,39,f,20,1,,,,,,,,
86,39,mating,39,f,20,1,,,,,,,,
86,37,mating,37,m,20,5,,,,,,,,
86,37,neutral,37,m,20,1,,,,,,,,
86,39,mating,39,f,20,5,,,,,,,,
86,39,status,39,f,20,1,,,,,,,,
86,37,status,37,m,20,5,,,,,,,,
86,39,status,37,m,20,5,,,,,,,,
86,39,neutral,39,f,20,5,,,,,,,,
86,37,neutral,39,f,20,1,,,,,,,,
86,37,status,37,m,20,5,,,,,,,,
86,39,status,39,f,20,5,,,,,,,,
86,37,status,37,m,20,1,,,,,,,,
86,37,neutral,37,m,20,1,,,,,,,,
86,39,mating,39,f,20,1,,,,,,,,
86,37,neutral,37,m,20,5,,,,,,,,
86,37,status,37,m,20,1,,,,,,,,
86,39,neutral,39,f,20,5,,,,,,,,
86,37,status,39,f,20,1,,,,,,,,
86,39,mating,39,f,20,1,,,,,,,,
86,39,neutral,39,f,20,1,,,,,,,,
86,37,mating,37,m,20,1,,,,,,,,
86,39,status,39,f,20,5,,,,,,,,
86,39,status,39,f,20,5,,,,,,,,
86,37,status,39,f,20,1,,,,,,,,
86,39,status,39,f,20,5,,,,,,,,
86,39,neutral,39,f,20,5,,,,,,,,
86,39,neutral,39,f,20,1,,,,,,,,
86,37,status,37,m,20,5,,,,,,,,
86,39,neutral,37,m,20,1,,,,,,,,
86,37,status,37,m,20,1,,,,,,,,
86,39,neutral,39,f,20,1,,,,,,,,
86,39,mating,39,f,20,5,,,,,,,,
86,39,mating,39,f,20,5,,,,,,,,
86,39,mating,37,m,20,5,,,,,,,,
86,39,mating,39,f,20,5,,,,,,,,
86,39,mating,39,f,20,1,,,,,,,,
86,37,mating,37,m,20,5,,,,,,,,
86,37,neutral,37,m,20,1,,,,,,,,
86,37,neutral,37,m,20,5,,,,,,,,
86,39,status,37,m,20,5,,,,,,,,
86,37,neutral,37,m,20,1,,,,,,,,
86,39,neutral,39,f,20,1,,,,,,,,
87,37,mating,37,m,20,5,,,,,,,,
87,37,status,37,m,20,5,,,,,,,,
87,37,status,37,m,20,5,,,,,,,,
87,37,neutral,37,m,20,5,,,,,,,,
87,39,mating,37,m,20,5,,,,,,,,
87,37,status,39,f,20,1,,,,,,,,
87,39,status,39,f,20,5,,,,,,,,
87,39,neutral,39,f,20,1,,,,,,,,
87,37,mating,37,m,20,5,,,,,,,,
87,39,mating,39,f,20,5,,,,,,,,
87,37,mating,37,m,20,5,,,,,,,,
87,37,status,37,m,20,1,,,,,,,,
87,39,status,37,m,20,1,,,,,,,,
87,37,status,37,m,20,5,,,,,,,,
87,37,mating,39,f,20,5,,,,,,,,
87,39,mating,39,f,20,1,,,,,,,,
87,37,neutral,37,m,20,5,,,,,,,,
87,39,mating,37,m,20,1,,,,,,,,
87,37,neutral,37,m,20,1,,,,,,,,
87,39,status,39,f,20,1,,,,,,,,
87,37,status,37,m,20,5,,,,,,,,
87,37,neutral,37,m,20,1,,,,,,,,
87,39,mating,37,m,20,5,,,,,,,,
87,39,neutral,39,f,20,5,,,,,,,,
87,39,mating,39,f,20,1,,,,,,,,
87,39,status,39,f,20,5,,,,,,,,
87,39,status,39,f,20,5,,,,,,,,
87,37,status,37,m,20,1,,,,,,,,
87,39,status,37,m,20,1,,,,,,,,
87,37,neutral,39,f,20,5,,,,,,,,
87,37,mating,37,m,20,1,,,,,,,,
87,39,neutral,39,f,20,1,,,,,,,,
87,37,neutral,37,m,20,5,,,,,,,,
87,37,neutral,37,m,20,5,,,,,,,,
87,39,status,39,f,20,1,,,,,,,,
87,37,status,37,m,20,1,,,,,,,,
87,39,mating,39,f,20,1,,,,,,,,
87,39,status,39,f,20,5,,,,,,,,
87,37,status,37,m,20,1,,,,,,,,
87,39,mating,37,m,20,1,,,,,,,,
87,39,mating,39,f,20,5,,,,,,,,
87,39,neutral,39,f,20,1,,,,,,,,
87,37,status,39,f,20,1,,,,,,,,
87,37,mating,37,m,20,5,,,,,,,,
87,39,status,39,f,20,1,,,,,,,,
87,37,neutral,37,m,20,5,,,,,,,,
87,39,mating,37,m,20,1,,,,,,,,
87,39,status,39,f,20,5,,,,,,,,
87,39,neutral,39,f,20,5,,,,,,,,
87,37,neutral,37,m,20,1,,,,,,,,
87,37,mating,39,f,20,5,,,,,,,,
87,39,neutral,39,f,20,5,,,,,,,,
87,37,neutral,37,m,20,1,,,,,,,,
87,39,mating,39,f,20,1,,,,,,,,
87,37,neutral,37,m,20,1,,,,,,,,
87,39,mating,39,f,20,1,,,,,,,,
87,37,neutral,37,m,20,1,,,,,,,,
87,39,status,37,m,20,1,,,,,,,,
87,39,status,39,f,20,5,,,,,,,,
87,37,status,39,f,20,1,,,,,,,,
87,39,neutral,37,m,20,1,,,,,,,,
87,37,neutral,37,m,20,5,,,,,,,,
87,37,neutral,37,m,20,5,,,,,,,,
87,39,mating,39,f,20,5,,,,,,,,
87,39,mating,37,m,20,5,,,,,,,,
87,37,mating,37,m,20,1,,,,,,,,
87,37,neutral,37,m,20,1,,,,,,,,
87,37,mating,37,m,20,1,,,,,,,,
87,39,status,39,f,20,5,,,,,,,,
87,37,neutral,37,m,20,5,,,,,,,,
87,37,mating,37,m,20,5,,,,,,,,
87,39,neutral,37,m,20,5,,,,,,,,
87,39,mating,37,m,20,5,,,,,,,,
87,37,neutral,37,m,20,5,,,,,,,,
87,37,mating,37,m,20,5,,,,,,,,
87,37,neutral,39,f,20,5,,,,,,,,
87,37,neutral,37,m,20,5,,,,,,,,
87,37,status,39,f,20,5,,,,,,,,
87,37,neutral,37,m,20,1,,,,,,,,
87,39,mating,39,f,20,5,,,,,,,,
87,37,status,37,m,20,5,,,,,,,,
87,37,status,37,m,20,1,,,,,,,,
87,39,status,39,f,20,5,,,,,,,,
87,37,mating,37,m,20,5,,,,,,,,
87,39,mating,39,f,20,5,,,,,,,,
89,39,status,39,f,20,5,,,,,,,,
89,39,status,39,f,20,5,,,,,,,,
89,39,neutral,39,f,20,5,,,,,,,,
89,39,mating,39,f,20,1,,,,,,,,
89,37,mating,37,m,20,5,,,,,,,,
89,39,mating,37,m,20,1,,,,,,,,
89,37,neutral,39,f,20,1,,,,,,,,
89,37,neutral,37,m,20,1,,,,,,,,
89,39,mating,39,f,20,5,,,,,,,,
89,37,status,37,m,20,5,,,,,,,,
89,37,mating,37,m,20,1,,,,,,,,
89,39,mating,39,f,20,5,,,,,,,,
89,39,status,39,f,20,1,,,,,,,,
89,37,mating,39,f,20,1,,,,,,,,
89,39,neutral,39,f,20,5,,,,,,,,
89,37,status,37,m,20,1,,,,,,,,
89,37,mating,37,m,20,5,,,,,,,,
89,37,mating,39,f,20,5,,,,,,,,
89,39,neutral,39,f,20,1,,,,,,,,
89,37,mating,39,f,20,1,,,,,,,,
89,37,neutral,39,f,20,1,,,,,,,,
89,37,neutral,37,m,20,5,,,,,,,,
89,37,status,37,m,20,1,,,,,,,,
89,39,mating,39,f,20,1,,,,,,,,
89,39,mating,39,f,20,5,,,,,,,,
89,39,neutral,39,f,20,1,,,,,,,,
89,39,mating,39,f,20,1,,,,,,,,
89,39,status,39,f,20,1,,,,,,,,
89,37,mating,37,m,20,5,,,,,,,,
89,39,mating,39,f,20,5,,,,,,,,
89,37,status,39,f,20,1,,,,,,,,
89,39,mating,39,f,20,1,,,,,,,,
89,39,status,39,f,20,5,,,,,,,,
89,39,mating,39,f,20,5,,,,,,,,
89,39,neutral,39,f,20,5,,,,,,,,
89,37,status,37,m,20,1,,,,,,,,
89,37,status,37,m,20,5,,,,,,,,
89,39,mating,39,f,20,5,,,,,,,,
89,37,neutral,37,m,20,5,,,,,,,,
89,39,neutral,39,f,20,5,,,,,,,,
89,39,neutral,39,f,20,5,,,,,,,,
89,37,status,37,m,20,1,,,,,,,,
89,37,neutral,37,m,20,1,,,,,,,,
89,39,neutral,37,m,20,1,,,,,,,,
89,37,status,39,f,20,1,,,,,,,,
89,37,neutral,37,m,20,5,,,,,,,,
89,39,status,39,f,20,1,,,,,,,,
89,39,status,39,f,20,1,,,,,,,,
89,37,mating,39,f,20,5,,,,,,,,
89,37,status,37,m,20,5,,,,,,,,
89,39,mating,39,f,20,1,,,,,,,,
89,39,status,39,f,20,5,,,,,,,,
89,39,mating,39,f,20,1,,,,,,,,
89,39,status,39,f,20,5,,,,,,,,
89,37,neutral,37,m,20,1,,,,,,,,
89,39,neutral,39,f,20,1,,,,,,,,
89,39,neutral,39,f,20,5,,,,,,,,
89,39,neutral,39,f,20,5,,,,,,,,
89,39,status,39,f,20,5,,,,,,,,
89,39,neutral,39,f,20,5,,,,,,,,
89,39,status,39,f,20,5,,,,,,,,
89,37,status,37,m,20,1,,,,,,,,
89,39,neutral,39,f,20,1,,,,,,,,
89,39,neutral,37,m,20,1,,,,,,,,
89,39,status,37,m,20,1,,,,,,,,
89,39,neutral,39,f,20,1,,,,,,,,
89,39,status,39,f,20,5,,,,,,,,
89,37,status,37,m,20,1,,,,,,,,
89,37,status,39,f,20,5,,,,,,,,
89,39,mating,39,f,20,1,,,,,,,,
89,37,status,37,m,20,5,,,,,,,,
89,39,mating,39,f,20,5,,,,,,,,
89,37,mating,39,f,20,1,,,,,,,,
89,37,neutral,37,m,20,1,,,,,,,,
89,39,status,39,f,20,1,,,,,,,,
89,39,status,39,f,20,5,,,,,,,,
89,39,status,39,f,20,1,,,,,,,,
89,37,status,37,m,20,5,,,,,,,,
89,39,neutral,39,f,20,5,,,,,,,,
89,37,mating,39,f,20,1,,,,,,,,
89,39,mating,39,f,20,5,,,,,,,,
89,39,neutral,39,f,20,1,,,,,,,,
89,39,status,39,f,20,5,,,,,,,,
89,39,status,39,f,20,1,,,,,,,,
89,39,status,39,f,20,1,,,,,,,,
89,37,neutral,37,m,20,1,,,,,,,,
89,37,status,37,m,20,5,,,,,,,,
89,37,neutral,37,m,20,5,,,,,,,,
89,39,mating,39,f,20,1,,,,,,,,
89,37,neutral,39,f,20,1,,,,,,,,
89,37,mating,39,f,20,1,,,,,,,,
89,39,neutral,39,f,20,5,,,,,,,,
89,39,neutral,39,f,20,5,,,,,,,,
89,39,status,37,m,20,5,,,,,,,,
89,39,mating,39,f,20,5,,,,,,,,
89,39,mating,39,f,20,1,,,,,,,,
89,39,mating,39,f,20,5,,,,,,,,
89,39,mating,39,f,20,1,,,,,,,,
89,39,status,39,f,20,1,,,,,,,,
89,39,mating,39,f,20,5,,,,,,,,
89,37,mating,39,f,20,5,,,,,,,,
89,39,neutral,37,m,20,1,,,,,,,,
89,39,neutral,39,f,20,5,,,,,,,,
89,37,neutral,37,m,20,5,,,,,,,,
89,39,neutral,39,f,20,5,,,,,,,,
89,37,status,37,m,20,5,,,,,,,,
89,39,status,39,f,20,5,,,,,,,,
89,37,neutral,37,m,20,5,,,,,,,,
89,39,status,39,f,20,5,,,,,,,,
89,39,mating,39,f,20,5,,,,,,,,
89,39,neutral,39,f,20,1,,,,,,,,
89,39,mating,39,f,20,1,,,,,,,,
89,39,mating,39,f,20,5,,,,,,,,
89,39,status,39,f,20,1,,,,,,,,
89,37,neutral,37,m,20,5,,,,,,,,
89,39,mating,39,f,20,1,,,,,,,,
89,37,status,37,m,20,5,,,,,,,,
89,39,neutral,39,f,20,5,,,,,,,,
89,39,status,37,m,20,5,,,,,,,,
89,39,mating,39,f,20,5,,,,,,,,
89,37,neutral,39,f,20,5,,,,,,,,
89,39,mating,39,f,20,5,,,,,,,,
89,37,neutral,37,m,20,5,,,,,,,,
89,39,mating,39,f,20,1,,,,,,,,
89,39,mating,39,f,20,5,,,,,,,,
89,39,mating,39,f,20,1,,,,,,,,
89,37,neutral,37,m,20,1,,,,,,,,
89,37,status,37,m,20,1,,,,,,,,
89,39,mating,39,f,20,1,,,,,,,,
89,39,status,39,f,20,5,,,,,,,,
89,39,neutral,39,f,20,1,,,,,,,,
89,39,neutral,39,f,20,1,,,,,,,,
101,39,mating,39,f,20,5,,,,,,,,
101,37,mating,37,m,20,1,,,,,,,,
101,37,mating,37,m,20,1,,,,,,,,
101,39,status,39,f,20,5,,,,,,,,
101,37,mating,39,f,20,5,,,,,,,,
101,39,status,37,m,20,1,,,,,,,,
101,39,status,37,m,20,1,,,,,,,,
101,39,mating,39,f,20,1,,,,,,,,
101,39,mating,37,m,20,5,,,,,,,,
101,39,status,39,f,20,5,,,,,,,,
